buff_id,buff_name,buff_detail,buff_sameadd_max,buff_maxtime,buff_interface_show_flag
1060001,Thay trang phục,,1,-1.0,0
1060002,Thay đổi trang phục,,1,-1.0,0
1060004,Sa Nhân Tiêu Tán,,1,-1.0,0
1060005,Sa Nhân Sáng Thế,,1,-1.0,0
1060006,Miễn chiến,,1,-1.0,0
1060007,Không bị thương,,1,-1.0,0
1060008,Đèn dầu_Yếu,,1,-1.0,0
1060009,Đèn dầu_giữa,,1,-1.0,0
1060010,Đèn dầu_Mạnh,,1,-1.0,0
1060012,Hạt + chất liệu Giếng Càn Nhi,,1,-1.0,0
1060013,Biến trang,,1,-1.0,0
1061000,Hiệu ứng đặc biệt người chơi Lôi Công Tự tầng 1,,1,40.0,0
1061001,Hiệu ứng đặc biệt cấp 2 của người chơi Lôi Công Tức,,1,40.0,0
1061002,Hiệu ứng người chơi Lôi Công Tức tầng 3,,1,40.0,0
1061003,Hiệu ứng đặc biệt của người chơi Lôi Công Tự tiêu tán,,1,3.0,0
1061004,Thoát chiến,,1,1.0,0
1061005,Bị cóng,"Do bị bỏng lạnh gây ra, khí huyết dần hao tổn cho đến khi trọng thương, có thể hồi phục khi rời khỏi phạm vi lạnh giá.",1,-1.0,0
1061006,“Cuồng Khuyển”,,1,-1.0,0
1061007,"\""Cuồng Khuyển\""",,1,0.1,0
1061008,Giải thoát,,1,3.0,0
1062000,Thái Cực ném chén ngọc chim miễn tử,,1,-1.0,0
1070002,Hắc Tài Thần P2 Phù Ma,,1,-1.0,0
1070007,Tham lam,,1,-1.0,0
1070008,Tham lam,,1,0.3,0
1070009,Định Thân,"Định Thân, nhận sát thương sẽ hồi phục bình thường",1,3.0,0
1070010,Tương tác mây mù,,1,-1.0,0
1070013,Vô địch,,1,-1.0,0
1070019,Bão cát hút tụ,,1,10.0,0
1070027,Vũ khí ẩn,,1,0.8,0
1070028,Hiển thị vũ khí,,1,0.8,0
1070040,Khóa máu 59.9,,1,-1.0,0
1070041,Khóa máu 74.9,,1,-1.0,0
1070042,Khóa Huyết 49.9,,1,-1.0,0
1070043,Khóa máu 1,,1,-1.0,0
1070101,Bá thể cấp 2,,1,-1.0,0
1070102,Bá thể cấp 3,,1,-1.0,0
1070103,Giảm sát thương,,1,-1.0,0
1070104,Khóa chân khí,,1,-1.0,0
1070105,Miễn tử,,1,-1.0,0
1070106,Khóa máu,,1,-1.0,0
1070107,Bất tử (Không thoát khóa),,1,-1.0,0
1070108,Vô địch (Mở khóa),,1,-1.0,0
1070109,Miễn khí kiệt,,1,-1.0,0
1070110,Bá thể cấp 1,,1,-1.0,0
1070111,"Giữ trên không, chống rơi",,1,-1.0,0
1070112,Hắc Kim Hồng Quang,,1,-1.0,0
1070113,Tuyệt kỹ,,1,-1.0,0
1070114,Chặn đỡ,,1,-1.0,0
1070115,"Giữ trên không, chống rơi",,1,-1.0,0
1070116,Bá thể cấp 3 + miễn khí kiệt,,1,-1.0,0
1071000,Trúng độc,"Xà độc, gây sát thương khí huyết liên tục. Tối đa có thể cộng dồn 10 tầng.",10,15.0,0
1071001,Độc kịch,,1,15.0,0
1071002,Độc Dược Cực Mạnh,,1,15.0,0
1071003,Độc nhẹ,"Xà độc, gây sát thương khí huyết liên tục. Tối đa có thể cộng dồn 10 tầng.",10,15.0,0
1071004,Xà Linh Hộ Thể,"Xà Độc, gây sát thương khí huyết liên tục. Tối đa có thể cộng dồn 10 tầng.",10,60.0,0
1080001,Công pháp phản phệ,"Người chưa được “Hà” công nhận, nếu cưỡng ép thôi thúc sức mạnh Đoạn Lãng, sẽ mang lại hậu quả không thể vãn hồi……",1,-1.0,0
1080002,Làm chậm (Mạnh),"Thủy âm xâm mạch, da dẻ trì trệ, xương cốt ngưng trệ. Thanh trừ toàn bộ thể lực, giảm tốc 70%, tiêu hao thể lực tăng 200%, sau một thời gian nhất định sẽ khôi phục bình thường.",1,6.0,0
1080003,Phù Ma,"Nhu Pháp Đoạn Lãng, những đợt sóng đính kèm trên đầu thương, chính là sức mạnh Hà\"" bảo hộ Tào Bang\""",1,-1.0,0
1080004,Chết Đuối,,1,1.0,0
1080006,Giai đoạn một,,1,-1.0,0
1080007,Đã đánh qua,,1,-1.0,0
1080008,Giám sát hiệu ứng thi hành của người chơi,,1,-1.0,0
1080009,Vừa mới bị xử tử,,1,7.0,0
1080010,Vừa bị điểm yếu đánh tan,,1,7.0,0
1080011,Giai đoạn một,,1,-1.0,0
1080012,Bộc phá điểm yếu cành cây,,1,1.0,0
1080013,Mặt Trăng Đèn điểm yếu nổ,,1,1.0,0
1080014,Hồi phục sinh mệnh,,1,1.0,0
1080015,Mặt nạ,"Nhu pháp Đoạn Lãng, những đợt sóng bám trên đầu thương chính là sức mạnh Hà\"" bảo vệ Tào Bang\""",1,-1.0,0
1080016,Không thể khóa,,1,-1.0,0
1080017,Giảm chân khí,,1,1.0,0
1080018,Chân Khí tăng lên,,1,1.0,0
1080019,Chân Khí giảm bớt,,1,10.0,0
1080020,Mê tân thất hướng,"Mê Tân Giả âm thư đoạn tuyệt, bài hành vô phản, dần thành khô cốt",1,-1.0,0
1080021,Điểm Quang Nguyên,,1,-1.0,0
1080022,Vừa bị cắm,,1,1.0,0
1080023,Mê Nguyệt Định Ảnh,"Nhiều lần nhận được công kích ánh trăng của Mê Dịch Chu dẫn đến choáng váng, sẽ khiến bản thân rơi vào trạng thái định thân trong thời gian ngắn",1,1.0,0
1080024,Bệnh Kinh Cốt,"Sau khi nhiều lần chạm vào gai của Chu Luân Chu, sẽ tích lũy thương tích nghiêm trọng, sẽ gây ra trạng thái chảy máu liên tục.",1,6.0,0
1080025,Nghịch Hồi Tố,,1,2.0,0
1080026,Hóa thành mặt trăng,,1,10.0,0
1080027,Hóa thành mặt trăng,,1,2.0,0
1080028,Định thân,,1,1.5,0
1080029,Trọng thương,,1,10.0,0
1080030,Đang thả kỹ năng cốt lõi,,1,-1.0,0
1080031,Nguyệt Hồi Thố đánh dấu,,1,-1.0,0
1080032,Thỉ Nhược Phi Tinh,,1,-1.0,0
1080033,Cầm Tú Cầu,,1,-1.0,0
1080034,Thay đổi Thuộc Tính Vật Lý của Chủ Nhân,,1,3.0,0
1080035,Cố lệnh quy chu,"Mang theo tín vật cố hữu, nâng cao khả năng kháng cự kỹ năng Mê Dịch Chu, nâng cao sát thương Chân Khí gây ra cho nó.",1,-1.0,0
1080036,Giấu Vũ Khí,,1,-1.0,0
1080037,Không thể khóa,,1,3.0,0
1080038,Chỉ Va Chạm Với Vật Thể Tĩnh,,1,-1.0,0
1080039,Cầm Tú Cầu,,1,10.0,0
1080040,Không thể khóa,,1,15.0,0
1080041,Mai Hoa Huyễn Âm,"Mai Hoa Huyễn Âm, sẽ dẫn đến Linh Đài Tẫn Diệt",1,5.0,0
1080042,Âm thanh đàn,,1,10.0,0
1080043,Trọng thương,,1,10.0,0
1080044,Phù ma,,1,-1.0,0
1080045,Thay đổi thuộc tính vật lý của chủ sở hữu,,1,30.0,0
1080046,Huyễn hóa,,1,-1.0,0
1080047,Huyễn Hóa,,1,3.0,0
1080048,Khóa máu,,1,-1.0,0
1080049,Hồi phục sinh mệnh,,1,1.0,0
1080050,Mai Hoa Huyễn Âm,,1,2.0,0
1080051,Khi Cốt Hàn Âm,,1,2.0,0
1080052,Phản ứng của kỹ năng Âm nhạc,,1,-1.0,0
1080053,Không thể khóa,,1,-1.0,0
1080054,Phụ ma,,1,-1.0,0
1080055,Khóa máu,,1,-1.0,0
1080057,Bá thể,,1,-1.0,0
1080058,Hồi phục sinh mệnh,,1,1.0,0
1080059,Khóa máu,,1,-1.0,0
1080060,Phần Sân,Chịu sát thương liên tục,1,10.0,0
1080061,Vô địch (thoát khóa),,1,360.0,0
1080062,Thay đổi thuộc tính vật lý của chủ sở hữu,,1,30.0,0
1080063,Chịu đòn thay đổi,,1,-1.0,0
1080064,Đảm hàn,Dễ dàng hơn khi bị đánh rơi vào trạng thái cứng người.,1,7.0,0
1091000,Ngon miệng,Hồi phục Khí Huyết,1,5.1,0
1091001,Khó chịu đường ruột,"Dạ dày khó chịu, xì hơi liên tục.",1,10.0,0
1091002,Tẩu hỏa nhập ma,Suy Sụp Tinh Thần,1,5.0,0
1092000,Chó hình ảo giác,"Khi cơn điên phát tác, thần thái và hình dáng đều giống như chó, người ngoài nhìn vào cũng như một con chó vậy.",1,-1.0,0
1092001,Chó hình Ảo Giác,,1,2.0,0
1092002,Chó ảo giác,,1,3.0,0
1092003,Chó hình trạng thái Huyễn Chứng,,1,6.0,0
1092004,Chó hình Huyễn Chứng,,1,2.0,0
1092005,Chứng cuồng loạn hình chó,,1,3.0,0
1093000,Miễn chiến,Thiên Tuyền đặc huấn miễn chiến,1,-1.0,0
1093001,Y phục tắm,,1,-1.0,0
1094000,Chó hình thái bệnh cuồng,"Khi phát bệnh, thần thái và hình thể đều giống chó, người ngoài nhìn vào cũng như một con chó.",1,-1.0,0
1094001,Hình dạng chó bệnh,,1,2.0,0
1094002,Hình dạng chó của chứng cuồng loạn,,1,3.0,0
1094003,Huyễn chứng khuyển hình,,1,6.0,0
1094004,Khuyển hình bệnh cuồng,,1,2.0,0
1094005,Hình dạng chó bệnh,,1,3.0,0
1094006,Chúc Phúc Nguyện Sao,"Từ phúc lành của sao băng, nguyện ánh sao soi sáng tiền đồ của du hiệp.",1,60.0,0
1094007,Nhặt buff Mưa Sao Băng,,1,60.0,0
1100000,Tào Nữ Nương,Tào Nữ Nương một giấc mộng lớn,1,-1.0,0
1100001,Đồng hành,Tốc độ di chuyển giảm 75%,1,-1.0,0
1110001,Vô địch,,1,-1.0,0
1110002,Giảm phòng ngự,,1,-1.0,0
1110003,Khóa máu,,1,-1.0,0
1110004,Cực độc,"Khi tích độc đạt mức tối đa, sẽ liên tục chịu sát thương khí huyết và sát thương chân khí phụ trợ trong thời gian ngắn.",1,10.0,0
1110005,Khóa máu,,1,-1.0,0
1110006,Hồi huyết,,1,6.0,0
1110007,Chân khí hồi phục,,1,4.8,0
1110008,Ký Quán Chủ hồi chân khí giai đoạn hai,,1,-1.0,0
1110009,Bá thể cấp 3,,1,4.8,0
1110010,Trừ chân khí,,1,0.5,0
1110011,Hiệu ứng thường trú Chủ Quán trọ P2,,1,-1.0,0
1110012,Hỏa Diễm Đao của Chủ Ký Quán P2,,1,-1.0,0
1110013,Hút sinh lực,,1,-1.0,0
1110014,Lôi Kiếm max,,1,20.0,0
1110015,Hiệu ứng hỗ trợ thường trực Lôi Kiếm,,1,-1.0,0
1110022,Chuyển đổi,,1,-1.0,0
1110023,Dải lụa Long Nữ 1,,1,-1.0,0
1110024,Long Nữ Phiêu Đới 2,,1,-1.0,0
1110025,Vũ khí Long Nữ P2,,1,-1.0,0
1110026,Vũ khí Long Nữ P2,,1,-1.0,0
1110027,Long Nữ P2 thân thể,,1,-1.0,0
1110028,Khóa máu 59.9,,1,-1.0,0
1110030,Khóa máu 71.9,,1,-1.0,0
1110032,Miễn khống,,1,-1.0,0
1110034,Trừ 40.1 Khí Huyết,,1,2.0,0
1110045,Khóa máu 75,,1,-1.0,0
1110046,Khóa máu 50,,1,-1.0,0
1110047,Loài sinh thái,,1,-1.0,0
1110048,Choáng váng,,1,-1.0,0
1110049,2 Bá Thể + khóa Chân Khí + giảm thương 90%,,1,-1.0,0
1110052,Ẩn thân,,1,-1.0,0
1110054,Đốt cháy,"Trên người bốc cháy, liên tục mất Khí Huyết",1,5.0,0
1110055,Hồi phục Chân Khí,,1,4.8,0
1110101,Bá thể cấp 2,,1,-1.0,0
1110102,Bá thể cấp 3,,1,-1.0,0
1110103,Giảm sát thương,,1,-1.0,0
1110104,Khóa chân khí,,1,-1.0,0
1110105,Miễn tử,,1,-1.0,0
1110106,Khóa Máu,,1,-1.0,0
1110107,Bất bại (Không thoát khóa),,1,-1.0,0
1110108,Bất bại (Mở khóa),,1,-1.0,0
1110109,Miễn khí kiệt,,1,-1.0,0
1110110,Bất hoại cấp 1,,1,-1.0,0
1110111,"Giữ trên không, chống rơi",,1,-1.0,0
1110112,Hắc Kim Hồng Quang,,1,-1.0,0
1110113,Tuyệt kỹ,,1,-1.0,0
1110114,Chặn đỡ,,1,-1.0,0
1120000,Quái rương báu ẩn thân,,1,-1.0,0
1120001,Giữ máu 59.9,,1,-1.0,0
1120002,Nhãn Dũng Khí,,1,-1.0,0
1120003,Phù phép,,1,-1.0,0
1120004,推力,,1,5.0,0
1120005,Tắt vật lý,,1,-1.0,0
1120006,Hiệu ứng thường thấy,,1,-1.0,0
1120007,Hiệu ứng thường thái,,1,-1.0,0
1120008,Khóa máu 3%,,1,-1.0,0
1120009,Ống kính thiêu đốt,,1,-1.0,0
1120010,Kháng cự nộ hỏa,,1,7.0,0
1120011,Phong áp,Gió áp thêm thân,1,-1.0,0
1120012,Nhãn hiệu che chắn bị đánh,,1,20.0,0
1120013,Chúng khổ phần tâm,Chúng Khổ Phần Tâm,1,3.5,0
1120014,Chúng khổ phần tâm,,1,3.0,0
1120015,Chư Khổ Gia Thân,,1,-1.0,0
1120016,Phẫn nộ nhãn,,1,-1.0,0
1120017,Bá thể cấp 3,,1,-1.0,0
1120018,Trọng thương,,1,10.0,0
1120019,Khóa máu 59.9,,1,-1.0,0
1120020,Tùy chỉnh xử quyết,,1,7.0,0
1120021,Tùy chỉnh xử quyết,,1,7.0,0
1120022,Xử quyết tùy chỉnh,,1,7.0,0
1120023,Giai đoạn đánh dấu · Quách Hân,,1,-1.0,0
1120024,Giai đoạn đánh dấu · Bạch Kết,,1,-1.0,0
1120025,Đánh dấu giai đoạn · Sư tử lửa,,1,-1.0,0
1120026,Đánh dấu giai đoạn · Tinh Lạc,,1,-1.0,0
1120027,P1 Mông bì,,1,-1.0,0
1120028,P2 Mông bì,,1,-1.0,0
1120029,Xử quyết,,1,-1.0,0
1120030,Thường thái đặc hiệu,,1,-1.0,0
1120031,Ẩn thân,,1,-1.0,0
1120032,Ẩn billboard,,1,-1.0,0
1120033,Hiệu ứng thường thái,,1,-1.0,0
1120034,Khóa máu 39.9,,1,-1.0,0
1120035,Mô hình ẩn,,1,-1.0,0
1120036,Khóa máu 84.9,,1,-1.0,0
1120037,Trọng thương,,1,10.0,0
1120038,Thay thế xử quyết,,1,-1.0,0
1120039,Trọng thương,,1,10.0,0
1130000,Sát thương liên kết Tấm gai nhọn trong Hang giải đố,,1,-1.0,0
1130001,Giải đố hang động đinh bản liên cơ sát thương,,1,-1.0,0
1130002,Giải đố động quật đinh bản liên cơ sát thương,,1,-1.0,0
1130003,Giải đố động quật thích bản liên cơ sát thương,,1,-1.0,0
1130004,Sát thương liên kích của mê cung giải đố,,1,-1.0,0
1130005,"Giải đố hang động, liên kích bảng gai gây sát thương",,1,-1.0,0
1130006,Mờ mịt không hình bóng,"Ẩn mình, khiến một số kẻ địch khó phát hiện ra người chơi hơn.",1,-1.0,0
1130007,Định thân,"Định thân, chịu sát thương sẽ hồi phục bình thường",1,-1.0,0
1140000,Miễn Tử,,1,-1.0,0
1140001,Yến Xảo,"Giảm 20% thể lực tiêu hao khi nhảy, tăng giới hạn thể lực.",1,1800.0,0
1140002,Oản Yến,"Giảm 30% thể lực tiêu hao khi nhảy, tăng giới hạn thể lực.",1,1800.0,0
1140003,Yến Khéo,"Giảm 40% thể lực tiêu hao khi nhảy, tăng giới hạn thể lực.",1,1800.0,0
1140004,Yến Xảo,"Giảm 50% thể lực tiêu hao khi nhảy, tăng giới hạn thể lực.",1,1800.0,0
1140005,Ghi lại số lần mát-xa tại phòng tắm nhỏ trong thời gian ngắn,,3,3600.0,0
1140006,Nhận bệnh nứt xương,,1,10.0,0
1140008,Tăng cường 1_Người gọi,,1,1.0,0
1140009,Tăng ích 2_Người gọi,,1,1.0,0
1140010,Tăng ích 3_Người gọi,,1,1.0,0
1140011,Tăng phúc 4_Người gọi,,1,1.0,0
1140012,Người gọi tính số lần mát-xa,,1,1.0,0
1140013,Bạch Linh,,1,-1.0,0
1150002,Trượt băng,Bắt đầu trượt băng,1,900.0,0
1160000,Chấp niệm,,4,-1.0,0
1160001,Cuồng bạo,Giảm bớt một lượng sát thương máu và chân khí,1,-1.0,0
1160002,Thanh Kim Hội sẽ bị cướp mất khi tiến độ đầy,"Chấp Thanh, thanh tiến độ đầy sẽ bị Kim Thanh đoạt mất",1,45.0,0
1160003,Thanh Cổ Mê Hành,Ô nhiễm đầy tầng,1,10.0,0
1160004,Kết nối,Liên kết,1,20.0,0
1160005,Khi thanh tiến trình đầy sẽ bị mê hoặc,,1,6.0,0
1160006,Mê Đương,"Không thể thao tác, cưỡng chế di chuyển",1,10.0,0
1160007,Định Thân,Định Thân,1,10.0,0
1160008,Thanh Đại,,1,-1.0,0
1160009,Kiểm tra kết nối,Kiểm tra kết nối,1,-1.0,0
1160010,Chấp niệm đầy tầng,Chấp niệm đầy tầng,1,1.0,0
1160011,Mảnh Tiểu Thanh,"Thu thập đủ 3 cái, kích hoạt kỹ năng giảm sát thương",3,-1.0,0
1160012,Sự bảo vệ của Tiểu Thanh,"Kịp thời mở giảm sát thương, chống đỡ sát thương",1,30.0,0
1160013,Khiên bảo vệ,Tăng lượng lớn phòng ngự trong thời gian ngắn,1,5.0,0
1160014,Ngã gây thương tích,Dễ bị thương trong thời gian này,1,10.0,0
1160015,Lối lên Thiên Thê,,1,-1.0,0
1160016,Bất Khả Đánh Ngã,,1,-1.0,0
1160017,Đại Thanh,,1,-1.0,0
1160018,Thanh UI thanh thời gian,,1,13.0,0
1160019,Giao diện người dùng Tiểu Thanh,,1,-1.0,0
1160020,Thanh thời gian UI Tiểu Thanh,,1,15.0,0
1160021,Bảng tên Quái đồng tiền,,1,-1.0,0
1160022,Chảy máu,Chảy máu dữ dội,1,10.0,0
1160023,"Miễn nhiễm sát thương và chân khí, không thể chọn",Đồng Tiền Phân Thân nhận được 100% giảm sát thương từ Đồng Tiền,1,-1.0,0
1160024,Khóa mục tiêu,Khóa,1,-1.0,0
1160025,Kích động,"Mỗi lần thi triển Thanh, cộng 1 tầng Kích Nộ, cường hóa tấn công",10,-1.0,0
1160026,Tính giờ,Tính giờ,2,30.0,0
1160027,Chảy máu,Chảy máu dữ dội,1,10.0,0
1160028,Vô địch,Vô địch,1,-1.0,0
1160029,Miễn nhiễm bẩm sinh với một số hiệu ứng,Miễn nhiễm bẩm sinh với một số hiệu ứng nhất định,1,-1.0,0
1160030,"Giữ trên không, chống rơi",Khóa tài nguyên,1,15.0,0
1160031,Cấm tương tác,Cấm tương tác,1,-1.0,0
1160032,Không thể chọn,Không thể chọn,1,-1.0,0
1160033,Miễn nhiễm sát thương,Đồng tiền mang lại khả năng giảm sát thương lớn cho Múa Lân,1,-1.0,0
1160034,Đánh dấu Chấp Niệm Mãn,,1,-1.0,0
1160035,Đã khóa dấu ấn,,1,20.0,0
1160036,Miễn khí tuyệt|3 Bá thể,Khóa tài nguyên,1,20.0,0
1160037,"Miễn nhiễm sát thương và chân khí, không thể chọn trúng",Miễn nhiễm sát thương và không thể bị chọn,1,40.0,0
1160038,Bất khả chiến bại,,1,60.0,0
1160039,Tăng sát thương cung tên,Sát thương cơ bản của Cung tên tăng,1,60.0,0
1160040,2 giây hồi 20%,2 giây hồi 20%,1,-1.0,0
1160041,Giây diệt đoàn,"Giai đoạn bạo phát, lần AOE thứ tư quét sạch đội hình",1,10.0,0
1160042,Mê hoặc đã đánh dấu,,1,-1.0,0
1160043,Minh Cổ Giải Nhận,Giảm sát thương 30%,1,-1.0,0
1160044,Che chở,Giảm sát thương kỹ năng đặc biệt từ Huynh đệ Múa Lân Kim Thanh,6,-1.0,0
1160045,Thiết bị che chở,,1,2.0,0
1160046,Cộng dồn sát thương,45% máu nhận 50% tăng thêm,1,4.0,0
1160047,Cộng dồn sát thương,5% Máu nhận 100% cộng thêm,1,4.0,0
1160048,Cường công,Kỳ thuật đoạt được Thanh Lộc sẽ nhận thêm tăng sức tấn công,10,-1.0,0
1160049,Thanh tiến độ đầy sẽ bị Kim Thanh Hội cướp mất,"Thanh Nhiếp, thanh tiến độ đầy sẽ bị cướp đi, AI cục sẽ đầy lâu hơn",1,75.0,0
1160050,Miễn nhiễm ô nhiễm 1160002,Miễn nhiễm ô nhiễm 1160002,1,-1.0,0
1160051,Miễn nhiễm ô nhiễm 1160049,Miễn nhiễm ô nhiễm1160049,1,-1.0,0
1160052,Dễ bị thương,"Trong thời gian này dễ bị thương, có thể cộng dồn 10 tầng",10,-1.0,0
1160053,"Tiến độ đầy, Kim Thanh Hội sẽ bị cướp đi","Giữ Thanh, tiến độ đầy sẽ bị đoạt mất Kim Thanh",1,30.0,0
1160054,Thanh tiến độ đầy sẽ bị Kim Thanh Hội cướp mất,"Thanh tiến trình Thanh Ngọc sẽ bị cướp khi đầy, nếu là trận AI thì cần thời gian đầy lâu hơn",1,60.0,0
1160055,Miễn nhiễm Ô nhiễm 1160053,Miễn nhiễm ô nhiễm 1160053,1,-1.0,0
1160056,Miễn nhiễm ô nhiễm1160054,Miễn nhiễm ô nhiễm 1160054,1,-1.0,0
1160057,Giảm công,"Bị đánh trúng giảm công, có thể cộng dồn 8 tầng, duy trì 10 giây",8,10.0,0
1160058,Bất Khả Đánh Ngã,,1,10.0,0
1160059,Vô địch,Bất bại,1,-1.0,0
1160060,Giảm sát thương khi bổ nhào,,1,4.0,0
1160100,Tham niệm ác hóa,Tốc độ tăng tham niệm nhanh hơn,6,3600.0,0
1160101,Kháng Tham Niệm,Tốc độ tăng của tham niệm chậm lại,1,60.0,0
1160103,Tăng giá trị tham niệm,"Hắc động trúng, giá trị tham niệm tăng lên",1,6.0,0
1160104,Viện trợ bách tính,"Bách tính viện trợ, hồi máu liên tục, miễn nhiễm tham niệm tăng lên",1,20.0,0
1160105,Trừng giới,"Tham niệm đầy sẽ cộng thêm hiệu quả giảm công, có thể cộng dồn 6 tầng",6,-1.0,0
1160107,Tham lam,Tham lam,1,6.0,0
1160108,Tham lam lớp,Tham lam lớp,1,1.0,0
1160109,Cường hóa mặt nạ,Mặt Nạ Cường Hóa,1,-1.0,0
1160110,Giá trị khiên tiền tăng lên,Giá trị lá chắn tiền tăng lên,1,1.0,0
1160112,Miễn khí kiệt|miễn tử|3 bá thể,Miễn Tử,1,-1.0,0
1160114,Vô Địch Ẩn Thân,Vô địch ẩn thân,1,-1.0,0
1160115,Che chở,Nhận được hiệu ứng tăng ích của Tiểu Tiền Gia,1,1.0,0
1160116,Kháng tính,Hiệu ứng tăng ích do giết Đại Tiền Gia,1,40.0,0
1160117,Tăng công,Gia tăng tấn công,10,30.0,0
1160118,Cường hóa lá chắn,Tăng cường lá chắn,1,15.0,0
1160119,Hiệu ứng tương tác mây biển,Phùng Như Chi _ bản dã ngoại boss _ thí luyện,1,3600.0,0
1160120,Hiệu ứng tương tác khói đen,Hiệu ứng tương tác khói đen,1,3600.0,0
1160121,Dễ bị thương,Trong thời gian đó dễ bị thương,1,12.0,0
1160122,"Miễn nhiễm sát thương và Chân Khí, đồng thời không thể bị chọn làm mục tiêu",Miễn dịch sát thương và chân khí và không thể chọn,1,-1.0,0
1160124,Gia công,Gia công,10,60.0,0
1160126,Yếu đuối dễ bị thương,Trong thời gian dễ bị thương,1,13.0,0
1160127,Giảm thương thuẫn,"Trong thời gian giảm thương, có thể cộng dồn 5 tầng",5,20.0,0
1160128,Gia công,Tăng công lớn,1,40.0,0
1160130,Giảm thương,Giảm thương lớn,1,-1.0,0
1160131,Bá thể,,1,10.0,0
1160132,Hộ Tráo,Hộ tráo,1,-1.0,0
1160133,Vô Địch Ẩn Thân,Vô địch ẩn thân,1,-1.0,0
1160134,Đếm ngược,,1,10.0,0
1160135,Hiệu ứng Tiêu Tán,Hiệu ứng tiêu tán,1,-1.0,0
1160136,Hiệu ứng tiêu tán,Hiệu ứng tiêu tán,1,-1.0,0
1160137,"Không hiển thị bảng tên, không thể chọn, miễn thương",,1,-1.0,0
1160138,Khóa,Khóa,1,-1.0,0
1160139,Hiệu ứng tiền nhỏ,Khóa,1,10.5,0
1160140,"Vỏ bảo hộ không thể nhận trị liệu, và miễn dịch với sát thương đạn đạo của con quay",Không thể nhận trị liệu,1,-1.0,0
1160141,Kích nộ,"Mỗi lần tổng hợp 1 lần, chồng 1 tầng kích nộ, cường hóa tấn công",10,3600.0,0
1160142,Trạng thái lơ lửng chống rơi,Khóa tài nguyên,1,15.0,0
1160143,Hồi phục Chân Khí,,1,15.0,0
1160144,Giảm công,Giảm công,1,60.0,0
1160145,Tăng phòng,Tăng phòng,10,30.0,0
1160146,Tăng phòng,Tăng phòng,10,60.0,0
1160147,Giảm công,"Mặt nạ lớn trúng gia tăng giảm công, có thể cộng dồn 10 tầng",10,20.0,0
1160148,Giảm thương,Giảm thương Chân Khí,1,3600.0,0
1160149,Dễ bị thương,,1,-1.0,0
1160150,Vô địch và không thể chọn,Vô địch và không thể chọn,1,-1.0,0
1160151,Giảm thương,AI cục bách tính giảm thương lớn,1,3600.0,0
1160152,Cường hóa mặt nạ,Mặt Nạ Cường Hóa,1,-1.0,0
1160153,Bá thể,,1,15.0,0
1160154,Chảy máu giảm công,Chảy máu giảm công,1,20.0,0
1160200,Khóa máu 0.75,Khóa máu 0.75,1,3600.0,0
1160201,Trạng thái Ẩn Vụ,"Trong sương mù, liên tục chảy máu",1,3600.0,0
1160202,Giữ Đèn,Trong thời gian cầm đèn sẽ tăng tốc tiêu hao năng lượng,1,3600.0,0
1160203,Sương mù đèn lớn P1,Phạm vi chiếu sáng rộng,1,3600.0,0
1160204,P2 Đèn Lớn Sương Mù,Trong phạm vi chiếu sáng,1,3600.0,0
1160205,Miễn thương,Miễn thương,1,3600.0,0
1160206,Năng lượng đom đóm,"Mỗi lần chỉ có thể nộp 1 cái, nhặt lại sẽ gây lãng phí",1,15.0,0
1160207,Trạng thái mê muội,"Mất phương hướng, liên tục chảy máu",1,45.0,0
1160208,Kịch thống,Chảy máu giảm công,1,3600.0,0
1160209,Khóa máu 0.5,Khóa máu 50%,1,3600.0,0
1160210,Khóa Khí Huyết 0.35,Khóa máu 0.35,1,3600.0,0
1160211,Ràng buộc,Ràng buộc khống chế đơn vị,1,20.0,0
1160212,Đau kích,Phóng đại phần trăm sát thương năng lượng,1,3600.0,0
1160213,Trạng thái sương mù,"Trong sương mù, vô địch",1,3600.0,0
1160214,Trạng thái sương mù,Khóa máu,1,3600.0,0
1160215,Trạng thái sương mù,"Trong sương mù, vô địch",1,3600.0,0
1160216,Trạng thái sương mù,"Trong sương mù, vô địch",1,3600.0,0
1160217,Sương mù đèn lớn đặc biệt,Phạm vi chiếu rọi nhỏ,1,70.0,0
1160218,Ẩn Nấp,"Trong ẩn nấp, vô địch",1,45.0,0
1160219,Miễn Khí Kiệt|Miễn Tử|3 Bá Thể,Khóa tài nguyên,1,52.0,0
1160220,Giảm năng,Giảm đáng kể năng lượng đèn lớn,1,1.5,0
1160221,Giảm năng,Giảm năng lượng đèn lớn ở mức trung bình,1,1.5,0
1160222,Giảm năng,Giảm nhẹ năng lượng đèn lớn,1,1.5,0
1160223,Thanh hao thuẫn,"Trong nghi thức Thiên Lộc, được lá chắn thanh hao bảo vệ",1,45.0,0
1160224,Không thể tương tác,Không thể tương tác,1,20.0,0
1160225,Thanh Hao tử vong,Thanh hao thuẫn khấu 25%,1,1.5,0
1160226,Tài nguyên năng lượng,Tài nguyên năng lượng,1,3600.0,0
1160227,P1 đánh dấu,Đánh dấu P1,1,-1.0,0
1160228,Đánh dấu P2,P2 ký hiệu,1,-1.0,0
1160229,Vòng vây sương mù người chơi Vĩnh Dạ,Người chơi Vĩnh Dạ bị sương mù bao quanh,1,3600.0,0
1160230,Tạm dừng rơi,Khóa tài nguyên,1,15.0,0
